event_id,timestamp,user_id,src_ip,device_id,event_type,authentication_result,location,severity
AUTH004197,2026-03-22 14:28:37,U0084,10.37.253.174,D0078,LOGOUT,success,Bordeaux,LOW
AUTH004560,2026-03-18T12:37:41Z,U0260,10.10.29.227,D0004,PASSWORD_CHANGE,success,Marseille,MEDIUM
AUTH000744,2026-03-22 18:04:02,U0394,10.50.202.5,D0198,MFA_CHALLENGE,success,Toulouse,medium
AUTH000539,2026-03-22T12:16:59Z,U0155,10.45.33.233,D0055,RDP_SESSION,SUCCESS,Lille,medium
AUTH003911,2026-03-18 15:45:44,U0118,10.28.217.56,D0015,RDP_SESSION,success,Nantes,medium
AUTH001343,2026-03-20T15:28:01Z,U0292,10.47.29.68,D0193,LOGIN,Success,Lyon,Low
AUTH001850,2026-03-22 17:06:38,U0248,10.38.237.235,D0057,PASSWORD_CHANGE,Failed,Paris,low
AUTH002788,22/03/2026 13:09,U0144,10.21.113.228,D0071,PASSWORD_CHANGE,SUCCESS,Lille,Medium
AUTH003669,19/03/2026 08:26,U0365,10.18.69.72,D0153,LOGIN,Success,Lille,medium
AUTH002808,2026-03-04 09:45:01,U0347,10.28.67.220,D0107,PASSWORD_CHANGE,SUCCESS,Nantes,low
AUTH000906,2026-03-22T09:56:06Z,U0089,10.40.108.120,D0013,RDP_SESSION,SUCCESS,Marseille,LOW
AUTH004110,2026-03-16 17:56:24,U0278,10.19.85.148,D0040,VPN_CONNECT,Success,Lyon,medium
AUTH000811,2026-03-07 13:14:31,U0145,10.44.155.158,D0145,MFA_CHALLENGE,success,Marseille,MEDIUM
AUTH000537,2026-03-03 16:18:08,U0054,10.31.183.128,D0148,RDP_SESSION,success,Nantes,medium
AUTH000191,2026-03-02T15:58:12Z,U0024,10.1.177.12,D0006,VPN_CONNECT,success,Paris,medium
AUTH000529,2026-03-06 11:53:06,U0018,10.15.180.84,D0025,MFA_CHALLENGE,Success,Lyon,MEDIUM
AUTH002429,2026-03-17T15:26:06Z,U0181,10.35.204.51,D0083,PASSWORD_CHANGE,success,Bordeaux,MEDIUM
AUTH000652,2026-03-13T15:45:16Z,U0022,10.27.24.214,D0145,RDP_SESSION,success,Paris,LOW
AUTH004674,2026-03-14T19:16:31Z,U0154,10.1.232.203,D0065,LOGIN,failed,Toulouse,medium
AUTH000114,09/03/2026 17:09,U0191,10.17.169.237,D0106,MFA_CHALLENGE,success,Paris,low
AUTH004088,2026-03-08 14:03:21,U0035,10.4.213.110,D0115,RDP_SESSION,success,Toulouse,medium
AUTH002965,21/03/2026 14:25,U0125,10.21.186.22,D0097,RDP_SESSION,SUCCESS,Toulouse,low
AUTH002228,2026-03-11 18:25:31,U0297,10.48.46.44,D0123,PASSWORD_CHANGE,success,Paris,Low
AUTH001083,2026-03-21T08:40:08Z,U0235,10.2.11.62,D0036,RDP_SESSION,Success,Lyon,Low
AUTH003613,2026-03-08T10:43:02Z,U0324,10.25.91.135,D0132,VPN_CONNECT,success,Lille,MEDIUM
AUTH002469,2026-03-13 19:25:24,U0358,10.44.223.144,D0021,RDP_SESSION,Success,Toulouse,Low
AUTH004395,2026-03-10T11:46:11Z,U0146,10.46.76.249,D0016,LOGOUT,Failed,Toulouse,MEDIUM
AUTH002281,2026-03-03T14:30:16Z,U0291,10.43.48.174,D0167,PASSWORD_CHANGE,SUCCESS,Nantes,Medium
AUTH003215,2026-03-10 19:20:32,U0086,10.16.74.180,D0024,PASSWORD_CHANGE,Success,Marseille,low
AUTH003793,2026-03-08T12:33:28Z,U0024,10.42.106.190,D0068,RDP_SESSION,SUCCESS,Marseille,Medium
AUTH000700,2026-03-20 13:31:43,U0148,10.48.68.233,D0047,VPN_CONNECT,SUCCESS,Toulouse,LOW
AUTH004695,2026-03-05T10:26:23Z,U0114,10.26.15.18,D0024,LOGIN,SUCCESS,Lille,medium
AUTH000304,2026-03-14T19:44:21Z,U0074,10.23.243.16,D0071,PASSWORD_CHANGE,SUCCESS,Lyon,Low
AUTH002800,02/03/2026 19:21,,10.1.218.22,D0084,MFA_CHALLENGE,SUCCESS,Nantes,low
AUTH004704,2026-03-04T12:58:08Z,U0088,10.50.109.105,D0141,LOGIN,FAILURE,Nantes,medium
AUTH004780,06/03/2026 15:10,U0226,10.35.0.130,D9004,LOGIN,SUCCESS,Paris,low
AUTH001072,20/03/2026 14:38,U0127,10.34.224.135,D0155,RDP_SESSION,success,Lille,LOW
AUTH003440,2026-03-15T15:25:22Z,U0085,10.15.181.128,D0147,MFA_CHALLENGE,Success,Marseille,LOW
AUTH004217,2026-03-02 10:34:49,U0029,10.35.207.201,D0177,LOGOUT,Success,Nantes,medium
AUTH004687,14/03/2026 12:37,U0226,10.0.184.187,D0001,LOGIN,failed,Lyon,medium
AUTH002074,2026-03-19 17:02:08,U0196,10.27.50.211,D0107,LOGIN,SUCCESS,Lyon,MEDIUM
AUTH000302,2026-03-09T04:52:21Z,U0192,10.47.130.122,D0036,RDP_SESSION,Failed,Bordeaux,low
AUTH001024,02/03/2026 14:40,U0155,10.3.114.165,D0009,LOGIN,SUCCESS,Nantes,LOW
AUTH000231,22/03/2026 11:02,U0132,10.47.79.128,D0002,PASSWORD_CHANGE,Success,Bordeaux,low
AUTH002117,2026-03-11T04:16:52Z,U0296,10.18.30.244,D0009,VPN_CONNECT,failed,Nantes,medium
AUTH004427,02/03/2026 19:12,U0334,10.45.94.133,D0104,MFA_CHALLENGE,Success,Marseille,Medium
AUTH001771,11/03/2026 17:12,U0106,10.20.187.49,D0005,RDP_SESSION,success,Lyon,Low
AUTH003096,2026-03-02 17:52:12,U0350,10.47.246.47,D0113,LOGIN,Success,Marseille,MEDIUM
AUTH003975,2026-03-09 15:24:41,U0385,10.43.171.135,D0089,RDP_SESSION,Failed,Toulouse,low
AUTH001664,2026-03-10 16:26:36,U0043,10.36.231.95,D0194,VPN_CONNECT,success,Bordeaux,MEDIUM
AUTH002554,2026-03-21 13:52:34,U0222,10.31.43.132,D0143,MFA_CHALLENGE,SUCCESS,Nantes,medium
AUTH002689,08/03/2026 18:01,U0315,10.4.177.221,D0016,LOGIN,success,Toulouse,LOW
AUTH004173,2026-03-19T14:59:33Z,U0168,10.9.242.213,D0139,VPN_CONNECT,FAILURE,Lyon,low
AUTH001651,06/03/2026 04:39,U0045,10.35.214.43,D0197,RDP_SESSION,success,Paris,MEDIUM
AUTH000195,2026-03-21 13:34:00,U0279,10.16.169.39,D0080,PASSWORD_CHANGE,success,Toulouse,Low
AUTH001825,17/03/2026 13:29,U0371,10.14.191.119,D0165,LOGIN,SUCCESS,Bordeaux,low
AUTH002097,2026-03-12T16:51:15Z,U0216,10.29.88.154,D0183,LOGOUT,Success,Marseille,LOW
AUTH004142,08/03/2026 08:43,U0021,10.27.239.29,D0018,MFA_CHALLENGE,Success,Nantes,MEDIUM
AUTH001723,2026-03-22T19:59:04Z,U0005,10.17.72.209,D0147,LOGIN,Success,Paris,MEDIUM
AUTH003382,09/03/2026 18:22,U0089,10.20.181.180,D0100,PASSWORD_CHANGE,SUCCESS,Bordeaux,MEDIUM
AUTH001257,02/03/2026 17:38,U0154,10.28.104.243,D0197,PASSWORD_CHANGE,Success,Lille,Medium
AUTH000266,2026-03-12T13:32:16Z,U0358,10.15.190.58,D0131,LOGIN,Success,Nantes,Low
AUTH003124,2026-03-17 19:31:18,U0015,10.38.151.164,D0148,RDP_SESSION,success,Toulouse,Medium
AUTH004522,06/03/2026 12:57,U0153,10.27.118.160,D0164,MFA_CHALLENGE,SUCCESS,Marseille,medium
AUTH000073,2026-03-17 18:33:34,U0303,10.12.98.130,D0071,LOGIN,Success,Toulouse,Low
AUTH000788,11/03/2026 16:49,U0381,10.35.119.137,D0112,PASSWORD_CHANGE,success,Marseille,low
AUTH001467,2026-03-09 14:34:12,U0111,10.22.98.33,D0174,LOGOUT,success,Paris,Low
AUTH002753,2026-03-15T13:32:46Z,U0104,10.44.140.106,D0191,LOGIN,SUCCESS,Bordeaux,low
AUTH004268,22/03/2026 13:08,U0074,10.50.131.63,D0007,LOGIN,Success,Lille,medium
AUTH002259,2026-03-20 11:23:57,U0169,10.8.113.87,D0197,RDP_SESSION,success,Bordeaux,Medium
AUTH002049,2026-03-11T09:03:16Z,U0024,10.4.81.241,D0148,LOGOUT,Success,Bordeaux,MEDIUM
AUTH003921,2026-03-03 17:37:23,U0268,10.7.157.242,D0183,LOGIN,Success,Bordeaux,medium
AUTH003092,11/03/2026 13:04,U0284,abc.def.ghi.jkl,D0025,LOGIN,success,Paris,medium
AUTH001734,22/03/2026 08:53,U0088,10.21.87.41,D0192,LOGOUT,success,Marseille,LOW
AUTH000883,02/03/2026 15:36,U0080,10.26.144.199,D0134,PASSWORD_CHANGE,SUCCESS,Paris,MEDIUM
AUTH001995,2026-03-16 08:12:49,U0311,10.29.214.41,D0109,LOGOUT,Success,Paris,low
AUTH004667,2026-03-09T14:38:50Z,U0159,10.50.84.1,D0074,LOGIN,FAILED,Paris,medium
AUTH000567,18/03/2026 09:11,U0126,10.37.239.27,D0184,RDP_SESSION,Success,Bordeaux,low
AUTH003603,2026-03-04 02:13:43,U0329,10.40.53.86,D0094,MFA_CHALLENGE,success,Toulouse,Low
AUTH000571,2026-03-03 17:21:24,U0374,10.33.139.225,D0134,LOGOUT,success,Bordeaux,Medium
AUTH000320,2026-03-06T11:46:23Z,U0152,10.0.187.147,D0123,LOGOUT,SUCCESS,Marseille,Low
AUTH004401,2026-03-04T08:48:10Z,U0135,10.37.81.250,D0012,PASSWORD_CHANGE,SUCCESS,Marseille,LOW
AUTH004840,06/03/2026 13:04,U0055,209.11.89.251,D0062,VPN_CONNECT,SUCCESS,Singapore,medium
AUTH002548,2026-03-07 10:53:21,U0104,10.21.138.134,D0136,RDP_SESSION,success,Nantes,MEDIUM
AUTH000868,2026-03-11T13:07:59Z,U0279,10.10.146.198,D0020,VPN_CONNECT,SUCCESS,Lyon,LOW
AUTH001248,06/03/2026 19:01,U0308,10.15.8.31,D0088,VPN_CONNECT,success,Paris,low
AUTH002463,2026-03-15T09:54:51Z,U0213,10.28.153.248,D0001,RDP_SESSION,success,Nantes,Medium
AUTH001300,05/03/2026 18:13,U0040,10.35.91.208,D0054,LOGOUT,Success,Toulouse,Medium
AUTH001017,2026-03-18 12:35:02,U0345,10.36.159.42,D0124,RDP_SESSION,SUCCESS,Lille,low
AUTH000210,2026-03-09 13:37:08,U0231,10.47.139.120,D0099,LOGIN,success,Lyon,Medium
AUTH003610,2026-03-11T14:07:41Z,U0375,10.20.21.162,D0058,MFA_CHALLENGE,success,Nantes,LOW
AUTH002256,2026-03-11 18:52:10,U0309,10.3.93.200,D0011,MFA_CHALLENGE,success,Lille,medium
AUTH001397,2026-03-21T08:14:01Z,U0021,10.30.92.126,D0157,RDP_SESSION,SUCCESS,Paris,Low
AUTH001099,2026-03-07 09:34:32,U0284,10.2.48.172,D0011,PASSWORD_CHANGE,success,Paris,Medium
AUTH003581,2026-03-05T15:08:08Z,U0243,10.39.31.127,D0044,RDP_SESSION,success,Marseille,Medium
AUTH004758,2026-03-20T15:34:29Z,,10.48.83.229,D0159,LOGIN,SUCCESS,Marseille,low
AUTH004156,2026-03-19 12:13:28,U0285,10.39.73.115,D0013,RDP_SESSION,success,Lyon,low
AUTH001658,2026-03-04T16:35:54Z,U0118,10.32.170.78,D0168,LOGOUT,success,Paris,low
AUTH003046,17/03/2026 14:30,U0316,10.4.246.163,D0004,VPN_CONNECT,SUCCESS,Bordeaux,medium
AUTH004049,03/03/2026 09:57,U0230,10.6.37.184,D0142,LOGIN,Success,Paris,Low
AUTH000190,2026-03-05 11:38:55,U0350,10.22.169.43,D0110,MFA_CHALLENGE,success,Bordeaux,LOW
AUTH000221,2026-03-17T16:25:24Z,U0394,10.20.78.133,D0007,LOGOUT,success,Paris,MEDIUM
AUTH002915,2026-03-19T15:35:36Z,U0091,10.2.27.83,D0032,LOGOUT,Success,Lyon,MEDIUM
AUTH000966,2026-03-19T10:21:01Z,U0094,10.36.124.128,D0135,LOGOUT,Success,Lyon,medium
AUTH002085,2026-03-07T08:56:20Z,U0091,10.31.92.167,D0101,VPN_CONNECT,SUCCESS,Lyon,MEDIUM
AUTH001976,2026-03-13 15:22:56,U0038,10.3.219.76,D0007,MFA_CHALLENGE,success,Lyon,MEDIUM
AUTH003532,2026-03-16 18:54:23,U0280,10.29.53.61,D0135,PASSWORD_CHANGE,success,Bordeaux,low
AUTH002018,2026-03-22 09:38:24,U0289,10.1.158.97,D0131,RDP_SESSION,SUCCESS,Toulouse,Low
AUTH001633,2026-03-05T09:42:03Z,U0213,10.46.14.109,D0089,RDP_SESSION,success,Nantes,Low
AUTH002790,06/03/2026 14:07,U0282,10.50.236.169,D0017,LOGOUT,SUCCESS,Lyon,Low
AUTH003241,2026-03-16 14:43:10,U0222,10.10.211.114,D0191,RDP_SESSION,Success,Nantes,Medium
AUTH000547,2026-03-20T04:45:08Z,U0180,10.3.189.133,D0185,MFA_CHALLENGE,FAILURE,Lyon,Low
AUTH002677,2026-03-13T10:56:48Z,U0381,10.20.127.109,D0011,RDP_SESSION,Success,Marseille,MEDIUM
AUTH002594,2026-03-03 15:41:49,U0282,10.34.139.95,D0044,PASSWORD_CHANGE,success,Marseille,medium
AUTH002987,2026-03-18T19:04:08Z,U0024,10.46.202.1,D0069,LOGOUT,SUCCESS,Toulouse,Low
AUTH001545,15/03/2026 14:07,U0345,10.20.119.219,D0030,LOGIN,Success,Bordeaux,medium
AUTH003075,2026-03-21T15:13:16Z,U0134,10.2.194.200,D0183,PASSWORD_CHANGE,Success,Nantes,MEDIUM
AUTH004662,2026-03-11T17:34:41Z,U0146,10.50.133.65,D0190,LOGIN,Failed,Lille,medium
AUTH004119,20/03/2026 13:30,U0257,10.50.140.21,D0053,RDP_SESSION,SUCCESS,Lyon,low
AUTH000115,2026-03-04T19:20:42Z,U0274,10.21.191.26,D0030,MFA_CHALLENGE,SUCCESS,Toulouse,Medium
AUTH003712,20/03/2026 10:46,U0112,10.48.0.158,D0125,RDP_SESSION,success,Nantes,MEDIUM
AUTH000192,2026-03-16T16:47:13Z,U0243,10.48.73.250,D0115,LOGIN,Success,Lyon,Medium
AUTH001751,2026-03-13T15:44:39Z,U0169,10.4.95.96,D0091,VPN_CONNECT,SUCCESS,Toulouse,low
AUTH003195,2026-03-19T13:08:33Z,U0181,10.24.113.23,D0114,VPN_CONNECT,success,Lille,Medium
AUTH003645,2026-03-18T16:14:16Z,U0057,10.16.56.188,D0074,LOGOUT,success,Marseille,MEDIUM
AUTH004413,02/03/2026 09:12,U0361,10.39.168.130,D0013,VPN_CONNECT,success,Bordeaux,Low
AUTH002268,2026-03-14 08:55:13,U0099,10.26.146.202,D0179,RDP_SESSION,Success,Nantes,medium
AUTH004781,2026-03-16 08:22:22,U0341,10.7.159.28,D9005,LOGIN,success,Toulouse,low
AUTH003687,2026-03-21T13:10:31Z,U0216,10.40.41.170,D0121,LOGIN,success,Lyon,Medium
AUTH004711,2026-03-12T17:33:03Z,U0175,10.1.162.15,D0170,LOGIN,Failed,Toulouse,medium
AUTH000843,2026-03-05 11:47:38,U0333,10.45.195.122,D0109,MFA_CHALLENGE,Failed,Lyon,LOW
AUTH003883,2026-03-22T13:14:37Z,U0347,10.47.8.143,D0116,LOGOUT,SUCCESS,Toulouse,low
AUTH001449,2026-03-15T18:10:42Z,U0291,10.38.207.31,D0126,MFA_CHALLENGE,success,Lyon,LOW
AUTH002050,03/03/2026 10:31,U0259,10.35.213.83,D0189,LOGOUT,Success,Bordeaux,Medium
AUTH003323,2026-03-06T15:17:44Z,U0124,10.12.0.230,D0038,LOGIN,SUCCESS,Bordeaux,Medium
AUTH001180,16/03/2026 10:46,U0240,10.30.95.198,D0018,MFA_CHALLENGE,success,Toulouse,LOW
AUTH004151,2026-03-19 12:16:41,U0073,10.19.169.185,D0131,VPN_CONNECT,Success,Lyon,Low
AUTH002827,2026-03-08T10:32:41Z,U0325,10.14.171.188,D0163,LOGOUT,success,Toulouse,Medium
AUTH000435,2026-03-03 18:38:35,U0379,10.30.197.37,D0183,LOGOUT,SUCCESS,Nantes,medium
AUTH003733,2026-03-12T19:24:24Z,U0103,10.27.65.178,D0145,LOGIN,SUCCESS,Lille,MEDIUM
AUTH001830,04/03/2026 08:56,U0122,10.47.6.55,D0161,PASSWORD_CHANGE,success,Lille,Medium
AUTH002918,03/03/2026 16:16,U0391,10.19.14.239,D0023,LOGOUT,Failed,Bordeaux,Medium
AUTH000246,11/03/2026 18:18,U0378,10.33.150.73,D0078,PASSWORD_CHANGE,Success,Lille,medium
AUTH001454,2026-03-05 08:17:05,U0377,10.0.174.159,D0156,RDP_SESSION,success,Marseille,MEDIUM
AUTH003433,06/03/2026 09:13,U0178,10.1.49.169,D0167,MFA_CHALLENGE,success,Paris,MEDIUM
AUTH004436,2026-03-15T19:09:57Z,U0273,10.49.244.32,D0111,PASSWORD_CHANGE,Success,Lyon,Medium
AUTH003510,2026-03-02T17:40:24Z,U0236,10.31.41.137,D0083,LOGIN,Success,Marseille,low
AUTH001229,2026-03-21T15:47:45Z,U0159,10.1.250.140,D0125,RDP_SESSION,SUCCESS,Toulouse,LOW
AUTH001227,2026-03-14T09:57:20Z,U0113,10.44.24.75,D0191,RDP_SESSION,SUCCESS,Paris,Low
AUTH002312,2026-03-05T09:09:23Z,U0055,10.10.143.161,D0167,LOGOUT,FAILURE,Marseille,Low
AUTH003524,2026-03-02T18:22:04Z,U0163,10.9.44.209,D0181,LOGIN,Success,Lyon,MEDIUM
AUTH000186,2026-03-14 09:24:03,U0311,10.48.117.246,D0103,PASSWORD_CHANGE,Success,Paris,low
AUTH003021,2026-03-09T19:41:52Z,U0037,10.18.90.181,D0183,PASSWORD_CHANGE,Success,Nantes,medium
AUTH003471,2026-03-17T15:41:53Z,U0356,10.49.157.252,D0071,VPN_CONNECT,SUCCESS,Toulouse,LOW
AUTH003507,13/03/2026 10:28,U0050,10.27.107.40,D0051,VPN_CONNECT,Success,Toulouse,LOW
AUTH000682,2026-03-03 19:55:18,U0318,10.15.145.140,D0163,PASSWORD_CHANGE,SUCCESS,Marseille,LOW
AUTH002778,2026-03-05 12:54:38,U0207,10.20.157.105,D0020,RDP_SESSION,success,Toulouse,low
AUTH004060,2026-03-10 13:50:18,U0321,10.36.125.94,D0171,LOGIN,Success,Marseille,Low
AUTH000194,2026-03-14 14:47:44,U0371,10.22.2.21,D0165,LOGOUT,success,Lille,Medium
AUTH003069,16/03/2026 15:26,U0030,10.9.161.212,D0173,LOGIN,FAILED,Lyon,medium
AUTH003013,11/03/2026 16:25,U0028,10.8.119.131,D0016,VPN_CONNECT,success,Toulouse,Medium
AUTH003615,15/03/2026 17:31,U0102,10.19.213.80,D0199,LOGOUT,Success,Marseille,MEDIUM
AUTH001942,2026-03-11T13:16:06Z,U0357,10.3.254.89,D0048,VPN_CONNECT,Success,Bordeaux,medium
AUTH000667,15/03/2026 13:04,U0053,10.17.38.10,D0140,LOGOUT,success,Marseille,low
AUTH000775,2026-03-05T16:14:55Z,U0190,10.27.19.206,D0048,MFA_CHALLENGE,success,Nantes,Medium
AUTH001730,2026-03-02T16:38:55Z,U0352,10.0.179.155,D0057,RDP_SESSION,success,Paris,Low
AUTH001582,2026-03-09 13:31:11,U0028,10.43.156.91,D0114,MFA_CHALLENGE,SUCCESS,Lille,MEDIUM
AUTH001464,21/03/2026 09:15,U0136,10.21.56.38,D0105,LOGIN,success,Lyon,Low
AUTH001978,04/03/2026 16:39,U0334,10.32.223.17,D0151,VPN_CONNECT,success,Lille,MEDIUM
AUTH000074,2026-03-03T09:03:45Z,U0005,10.36.133.28,D0059,LOGOUT,Success,Lille,MEDIUM
AUTH000415,17/03/2026 09:51,U0355,10.10.241.189,D0118,RDP_SESSION,success,Paris,MEDIUM
AUTH000267,19/03/2026 14:50,U0340,10.44.119.19,D0149,RDP_SESSION,success,Lille,LOW
AUTH003846,13/03/2026 08:57,U0267,10.23.214.132,D0146,MFA_CHALLENGE,SUCCESS,Bordeaux,LOW
AUTH003946,2026-03-11T14:59:26Z,U0187,10.2.186.35,D0191,PASSWORD_CHANGE,success,Toulouse,Low
AUTH001851,03/03/2026 11:56,U0273,10.5.21.130,D0161,PASSWORD_CHANGE,SUCCESS,Paris,MEDIUM
AUTH001406,2026-03-18T10:33:47Z,U0202,10.13.246.125,D0067,PASSWORD_CHANGE,SUCCESS,Marseille,MEDIUM
AUTH001335,2026-03-14T17:37:12Z,U0009,10.45.62.73,D0042,LOGOUT,SUCCESS,Toulouse,LOW
AUTH003826,2026-03-10 14:34:47,U0064,10.26.192.239,D0083,VPN_CONNECT,Failed,Nantes,MEDIUM
AUTH000946,16/03/2026 08:04,U0356,10.32.105.180,D0061,LOGIN,Success,Lille,MEDIUM
AUTH000265,2026-03-11T03:34:16Z,U0391,10.30.33.35,D0133,LOGIN,success,Paris,Medium
AUTH001171,05/03/2026 09:04,U0136,10.3.208.198,D0030,VPN_CONNECT,Success,Lille,medium
AUTH001195,2026-03-07 17:07:21,U0081,10.43.142.77,D0021,RDP_SESSION,SUCCESS,Paris,Medium
AUTH001162,2026-03-02T18:35:21Z,U0310,10.32.44.244,D0176,LOGOUT,SUCCESS,Lille,LOW
AUTH002293,2026-03-21 14:57:28,U0187,10.19.248.210,D0087,VPN_CONNECT,SUCCESS,Nantes,LOW
AUTH001674,2026-03-22 13:02:08,U0053,10.36.223.189,D0001,LOGOUT,success,Lille,medium
AUTH002458,2026-03-02T13:29:38Z,U0169,10.29.110.14,D0136,LOGIN,Success,Bordeaux,Low
AUTH000942,18/03/2026 15:26,U0267,10.31.134.198,D0052,PASSWORD_CHANGE,SUCCESS,Toulouse,Low
AUTH000488,20/03/2026 09:06,,10.1.70.62,D0078,MFA_CHALLENGE,Success,Toulouse,Low
AUTH000117,03/03/2026 11:34,,10.12.174.17,D0108,LOGIN,Success,Lyon,low
AUTH002361,2026-03-04 14:29:20,U0041,10.32.209.66,D0197,MFA_CHALLENGE,success,Paris,Medium
AUTH003805,2026-03-20T16:45:09Z,U0352,10.11.215.61,D0176,LOGIN,success,Paris,MEDIUM
AUTH004830,2026-03-07 19:48:18,,207.232.11.70,D0045,VPN_CONNECT,SUCCESS,Bucharest,medium
AUTH000342,2026-03-03T09:32:29Z,U0137,10.49.179.128,D0123,LOGIN,Success,Paris,medium
AUTH002052,2026-03-05 01:13:23,U0153,10.36.192.81,D0036,MFA_CHALLENGE,SUCCESS,Toulouse,medium
AUTH000251,2026-03-11T09:05:47Z,,10.5.71.240,D0159,RDP_SESSION,success,Bordeaux,MEDIUM
AUTH003370,2026-03-20 19:21:47,U0290,10.18.113.44,D0076,RDP_SESSION,SUCCESS,Lille,MEDIUM
AUTH000915,2026-03-16T14:43:01Z,U0234,10.35.229.101,D0163,VPN_CONNECT,success,Nantes,MEDIUM
AUTH004163,2026-03-03 10:28:37,U0097,10.1.24.93,D0091,VPN_CONNECT,success,Lyon,Low
AUTH003138,16/03/2026 19:21,U0301,10.21.61.152,D0141,LOGOUT,SUCCESS,Paris,LOW
AUTH003566,2026-03-21T17:06:33Z,U0368,10.19.114.248,D0175,RDP_SESSION,SUCCESS,Lille,medium
AUTH000611,06/03/2026 12:55,U0073,10.7.1.96,D0080,LOGIN,SUCCESS,Lille,low
AUTH004817,05/03/2026 19:19,U0243,10.44.211.209,D9006,LOGIN,Success,Marseille,low
AUTH003958,2026-03-20 16:22:58,U0329,10.25.233.176,D0097,LOGOUT,success,Lille,MEDIUM
AUTH000534,05/03/2026 17:57,U0072,10.37.24.3,D0174,MFA_CHALLENGE,SUCCESS,Paris,Low
AUTH004432,2026-03-14 13:44:49,U0126,10.41.148.16,D0095,VPN_CONNECT,SUCCESS,Bordeaux,low
AUTH004565,2026-03-19 11:28:41,,10.28.61.119,D0014,VPN_CONNECT,SUCCESS,Lille,LOW
AUTH001924,2026-03-02 18:23:43,U0029,10.41.62.28,D0055,VPN_CONNECT,SUCCESS,Marseille,medium
AUTH003920,2026-03-11 13:27:19,U0293,10.0.9.149,D0014,RDP_SESSION,success,Nantes,MEDIUM
AUTH004071,2026-03-11T12:32:21Z,U0386,10.21.141.95,D0151,PASSWORD_CHANGE,SUCCESS,Nantes,MEDIUM
AUTH002650,2026-03-15 12:40:46,U0012,10.20.76.199,D0107,LOGIN,success,Marseille,MEDIUM
AUTH003385,2026-03-18T15:09:02Z,,10.42.70.4,D0124,VPN_CONNECT,success,Marseille,low
AUTH003060,2026-03-06T08:48:28Z,U0107,10.10.19.203,D0136,LOGIN,success,Paris,Low
AUTH002910,2026-03-17T14:53:39Z,U0001,10.9.103.25,D0145,PASSWORD_CHANGE,FAILED,Bordeaux,Low
AUTH003074,02/03/2026 13:32,U0376,10.14.39.76,D0199,LOGIN,Success,Bordeaux,LOW
AUTH001614,2026-03-14T09:05:41Z,U0191,10.19.243.243,D0094,RDP_SESSION,Success,Lille,MEDIUM
AUTH001020,2026-03-03 17:40:49,U0065,10.11.36.65,D0083,VPN_CONNECT,success,Lille,low
AUTH004077,02/03/2026 13:19,U0341,10.41.180.196,D0132,PASSWORD_CHANGE,Success,Bordeaux,Low
AUTH002483,2026-03-08T19:15:41Z,U0141,10.44.142.78,D0120,PASSWORD_CHANGE,SUCCESS,Marseille,Low
AUTH004141,2026-03-21 17:42:37,U0099,300.300.300.300,D0078,PASSWORD_CHANGE,SUCCESS,Paris,medium
AUTH000101,21/03/2026 16:40,U0043,10.8.198.185,D0139,MFA_CHALLENGE,SUCCESS,Nantes,low
AUTH002665,11/03/2026 15:45,U0146,10.18.43.209,D0170,MFA_CHALLENGE,SUCCESS,Lyon,Medium
AUTH004307,2026-03-18T16:47:46Z,U0075,10.30.202.48,D0083,LOGIN,success,Nantes,medium
AUTH001138,2026-03-02T12:14:01Z,U0246,10.4.198.195,D0185,RDP_SESSION,success,Nantes,medium
AUTH003351,16/03/2026 13:50,U0105,10.39.57.122,D0128,RDP_SESSION,success,Lille,LOW
AUTH001644,05/03/2026 18:17,U0252,10.21.10.229,D0139,LOGOUT,success,Toulouse,Medium
AUTH002751,22/03/2026 12:28,U0096,10.34.36.24,D0011,RDP_SESSION,failed,Marseille,medium
AUTH004499,10/03/2026 17:09,U0358,10.23.130.129,D0167,VPN_CONNECT,Success,Marseille,LOW
AUTH001877,2026-03-08 13:32:13,U0009,10.23.44.196,D0171,PASSWORD_CHANGE,SUCCESS,Marseille,LOW
AUTH002138,2026-03-10 12:54:14,U0041,10.23.74.91,D0100,PASSWORD_CHANGE,success,Paris,Medium
AUTH004737,2026-03-17T03:25:00Z,U0113,215.137.141.184,D0011,PASSWORD_CHANGE,SUCCESS,Lagos,critical
AUTH003083,14/03/2026 11:22,U0090,10.2.80.178,D0117,PASSWORD_CHANGE,SUCCESS,Toulouse,LOW
AUTH001339,2026-03-17T17:13:09Z,U0183,10.33.212.64,D0047,LOGOUT,SUCCESS,Marseille,low
AUTH003536,10/03/2026 18:28,U0230,10.0.125.26,D0143,PASSWORD_CHANGE,success,Marseille,low
AUTH000569,02/03/2026 09:35,U0374,10.8.171.90,D0142,VPN_CONNECT,SUCCESS,Toulouse,Low
AUTH000077,2026-03-15T16:53:20Z,U0266,10.15.97.210,D0189,LOGIN,Success,Lille,low
AUTH003568,2026-03-19T12:55:57Z,U0259,10.10.160.169,D0175,MFA_CHALLENGE,SUCCESS,Marseille,Low
AUTH004396,16/03/2026 15:50,U0293,10.12.126.250,D0080,LOGOUT,SUCCESS,Toulouse,LOW
AUTH000132,04/03/2026 16:03,U0081,10.37.27.205,D0042,PASSWORD_CHANGE,Success,Toulouse,MEDIUM
AUTH003795,2026-03-16T12:01:11Z,U0135,10.13.132.115,D0001,VPN_CONNECT,success,Lille,Low
