alert_id,timestamp,device_id,user_id,alert_type,process_name,severity,status,analyst_decision
EDR000112,2026-03-14T18:04:04Z,D0116,U0047,Suspicious Process,teams.exe,high,Closed,FALSE_POSITIVE
EDR000567,2026-03-07 16:10:30,D0080,U0069,PUP Detected,outlook.exe,low,Closed,FALSE_POSITIVE
EDR000360,2026-03-18 10:59:23,D0183,U0245,Suspicious Process,inventory_scan.exe,low,In Progress,
EDR000900,2026-03-12 17:49:13,D0065,U0275,PUP Detected,outlook.exe,HIGH,Closed,FALSE_POSITIVE
EDR001149,2026-03-16 14:39:56,D0141,U0225,Suspicious Process,teams.exe,HIGH,Closed,FALSE_POSITIVE
EDR000781,2026-03-10 14:54:33,D0192,U0159,Suspicious Process,antivirus_update.exe,Medium,In Progress,FALSE_POSITIVE
EDR000483,2026-03-17T12:05:24Z,D0114,U0183,PUP Detected,inventory_scan.exe,MEDIUM,Closed,FALSE_POSITIVE
EDR001297,2026-03-11T05:48:00Z,D0098,U0201,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000945,2026-03-18 14:49:07,D0009,U0303,Unusual Network,antivirus_update.exe,High,In Progress,
EDR001179,2026-03-18 09:21:05,D0135,U0064,Suspicious Process,teams.exe,Low,Closed,FALSE_POSITIVE
EDR001766,2026-03-16 08:38:08,D0104,U0040,Credential Access,mimikatz.exe,critical,Closed,TRUE_POSITIVE
EDR000023,2026-03-03 13:55:35,D0094,U0341,PUP Detected,python.exe,MEDIUM,In Progress,FALSE_POSITIVE
EDR000975,2026-03-22T08:09:34Z,D0200,U0082,Unusual Network,antivirus_update.exe,low,Open,FALSE_POSITIVE
EDR001196,2026-03-11T00:45:00Z,D0192,U0327,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001709,2026-03-06T08:53:47Z,D0092,U0247,Credential Access,powershell_enc.exe,MEDIUM,In Progress,NEEDS_INVESTIGATION
EDR001125,2026-03-07T16:53:34Z,D0092,U0318,Unusual Network,sccm_client.exe,High,Closed,FALSE_POSITIVE
EDR000879,2026-03-07T10:44:17Z,D0199,U0363,PUP Detected,chrome.exe,Medium,Closed,FALSE_POSITIVE
EDR001348,2026-03-11 08:21:00,D0108,U0084,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000634,2026-03-08 12:34:36,D0122,U0042,Suspicious Process,antivirus_update.exe,Low,In Progress,FALSE_POSITIVE
EDR000173,2026-03-19 11:48:09,D0002,U0179,Unusual Network,antivirus_update.exe,MEDIUM,Closed,FALSE_POSITIVE
EDR000058,2026-03-18 18:54:30,D0112,U0178,Unusual Network,chrome.exe,Medium,In Progress,FALSE_POSITIVE
EDR000601,2026-03-10 18:13:51,D0034,U0298,Suspicious Process,inventory_scan.exe,LOW,In Progress,FALSE_POSITIVE
EDR001434,2026-03-11 12:39:00,D0019,U0320,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000401,2026-03-12 19:39:25,D0131,U0252,Unusual Network,teams.exe,Low,In Progress,FALSE_POSITIVE
EDR000029,2026-03-15T09:32:19Z,D0142,U0244,Unusual Network,teams.exe,high,In Progress,FALSE_POSITIVE
EDR001713,2026-03-19 08:53:20,D0167,U0107,Unusual Network,sccm_client.exe,high,Open,NEEDS_INVESTIGATION
EDR000057,2026-03-12T14:21:46Z,D0161,U0052,Unusual Network,teams.exe,Low,In Progress,FALSE_POSITIVE
EDR000048,2026-03-06T17:13:44Z,D0193,U0344,Unusual Network,antivirus_update.exe,high,Open,FALSE_POSITIVE
EDR001504,2026-03-11 16:09:00,D0140,U0041,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001791,2026-03-12 03:15:00,D0003,U0007,Credential Access,powershell_enc.exe,CRITICAL,Open,TRUE_POSITIVE
EDR001850,2026-03-02 13:04:36,D9001,U0260,Suspicious Process,inventory_scan.exe,Critical,Open,NEEDS_INVESTIGATION
EDR000502,2026-03-07 13:00:15,D0039,U0200,Suspicious Process,python.exe,Medium,Open,
EDR000277,2026-03-09 19:50:04,D0005,U0184,PUP Detected,inventory_scan.exe,HIGH,Open,FALSE_POSITIVE
EDR001213,2026-03-11 01:36:00,D0098,U0237,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000501,2026-03-20 18:10:58,D0030,U0205,PUP Detected,antivirus_update.exe,High,Open,FALSE_POSITIVE
EDR000584,2026-03-13 19:20:38,D0189,U0120,PUP Detected,outlook.exe,HIGH,In Progress,FALSE_POSITIVE
EDR001725,2026-03-17T08:19:06Z,D0006,U0363,Credential Access,rundll32.exe,High,In Progress,NEEDS_INVESTIGATION
EDR000270,2026-03-08T09:15:48Z,D0141,U0292,PUP Detected,antivirus_update.exe,low,In Progress,FALSE_POSITIVE
EDR000628,2026-03-17 15:04:28,D0070,U0389,PUP Detected,chrome.exe,High,In Progress,FALSE_POSITIVE
EDR000370,2026-03-18 18:15:59,D0139,U0023,PUP Detected,sccm_client.exe,medium,Closed,FALSE_POSITIVE
EDR001296,2026-03-11T05:45:00Z,D0189,U0046,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000363,2026-03-06 16:54:46,D0046,U0110,PUP Detected,chrome.exe,low,Closed,FALSE_POSITIVE
EDR000438,2026-03-20T14:27:13Z,D0194,U0042,Suspicious Process,teams.exe,high,Open,FALSE_POSITIVE
EDR000985,2026-03-15 08:47:26,D0126,U0280,Unusual Network,inventory_scan.exe,low,Closed,FALSE_POSITIVE
EDR001752,2026-03-10 12:14:39,D0081,U0217,Persistence Attempt,powershell_enc.exe,CRITICAL,Closed,
EDR000885,2026-03-14 08:00:46,D0026,U0061,Suspicious Process,sccm_client.exe,low,In Progress,FALSE_POSITIVE
EDR000402,2026-03-13 09:35:24,D0166,U0373,Suspicious Process,sccm_client.exe,LOW,In Progress,FALSE_POSITIVE
EDR000043,2026-03-08 18:34:40,D0071,U0137,PUP Detected,chrome.exe,Medium,In Progress,FALSE_POSITIVE
EDR000425,2026-03-13 09:22:48,D0190,U0016,Unusual Network,python.exe,low,Open,FALSE_POSITIVE
EDR001535,2026-03-11 17:42:00,D0091,U0046,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000642,2026-03-11 18:29:33,D0014,U0254,Unusual Network,teams.exe,LOW,Open,FALSE_POSITIVE
EDR000062,2026-03-09 19:39:38,D0026,U0202,PUP Detected,sccm_client.exe,Medium,Closed,FALSE_POSITIVE
EDR001133,2026-03-08T15:22:33Z,D0024,U0113,PUP Detected,sccm_client.exe,low,Closed,FALSE_POSITIVE
EDR000338,2026-03-11 19:56:58,D0027,U0311,Unusual Network,chrome.exe,Low,In Progress,FALSE_POSITIVE
EDR000848,2026-03-09T16:31:53Z,D0033,U0139,PUP Detected,teams.exe,High,In Progress,FALSE_POSITIVE
EDR001124,2026-03-12 16:00:25,D0052,U0192,Suspicious Process,outlook.exe,Medium,Open,FALSE_POSITIVE
EDR000826,2026-03-19 11:47:02,D0177,U0049,Suspicious Process,inventory_scan.exe,High,In Progress,FALSE_POSITIVE
EDR000679,2026-03-10 18:44:05,D0116,U0309,PUP Detected,outlook.exe,LOW,Closed,FALSE_POSITIVE
EDR001622,2026-03-20T08:55:07Z,D0012,U0114,Suspicious Process,antivirus_update.exe,high,In Progress,NEEDS_INVESTIGATION
EDR001683,2026-03-22T11:12:34Z,D0194,U0248,Suspicious Process,chrome.exe,CRITICAL,In Progress,
EDR001445,2026-03-11T13:12:00Z,D0043,U0182,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001827,2026-03-09 12:23:34,D9004,U0321,Suspicious Process,inventory_scan.exe,MEDIUM,Open,NEEDS_INVESTIGATION
EDR001188,2026-03-11 00:21:00,D0182,U0370,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000868,2026-03-10 15:36:50,D0037,U0088,Unusual Network,inventory_scan.exe,MEDIUM,Closed,
EDR000649,2026-03-22 10:18:39,D0081,U0072,Unusual Network,antivirus_update.exe,high,In Progress,FALSE_POSITIVE
EDR001218,2026-03-11 01:51:00,D0028,U0229,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001364,2026-03-11 09:09:00,D0025,U0197,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000521,2026-03-10 17:28:05,D0018,U0258,Unusual Network,outlook.exe,Low,In Progress,FALSE_POSITIVE
EDR000014,2026-03-17T09:37:33Z,D0196,U0386,Suspicious Process,antivirus_update.exe,HIGH,In Progress,FALSE_POSITIVE
EDR001853,2026-03-11T13:02:54Z,D9005,U0315,Suspicious Process,chrome.exe,critical,Open,
EDR000068,2026-03-19 16:09:16,D0038,U0217,Suspicious Process,inventory_scan.exe,high,In Progress,FALSE_POSITIVE
EDR000101,2026-03-21 19:10:27,D0082,U0298,Unusual Network,teams.exe,Medium,Closed,FALSE_POSITIVE
EDR000809,2026-03-02T13:40:51Z,D0159,U0113,PUP Detected,inventory_scan.exe,LOW,Open,FALSE_POSITIVE
EDR001310,2026-03-11 06:27:00,D0024,U0062,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000118,2026-03-20 18:53:11,D0199,U0240,PUP Detected,outlook.exe,high,In Progress,
EDR001761,2026-03-02 09:15:29,D0025,U0354,Malware Signature,psexec.exe,high,Closed,TRUE_POSITIVE
EDR001315,2026-03-11 06:42:00,D0087,U0278,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000230,2026-03-09T19:08:53Z,D0155,U0365,Suspicious Process,outlook.exe,Low,Open,FALSE_POSITIVE
EDR001358,2026-03-11T08:51:00Z,D0170,U0194,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000042,2026-03-07 17:04:09,D0115,U0191,Suspicious Process,chrome.exe,Low,Open,
EDR001315,2026-03-11 06:42:00,D0087,U0278,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001277,2026-03-11 04:48:00,D0028,U0172,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000457,2026-03-22 12:10:45,D0121,U0069,PUP Detected,inventory_scan.exe,high,Closed,FALSE_POSITIVE
EDR001305,2026-03-11 06:12:00,D0002,U0077,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000405,2026-03-18T08:47:57Z,D0145,U0178,Unusual Network,sccm_client.exe,MEDIUM,Open,FALSE_POSITIVE
EDR001397,2026-03-11 10:48:00,D0061,U0040,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001560,2026-03-11T18:57:00Z,D0152,U0205,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000378,2026-03-15 12:50:55,D0166,U0267,Unusual Network,teams.exe,Low,Open,FALSE_POSITIVE
EDR001837,2026-03-22 15:58:24,D9005,U0012,PUP Detected,sccm_client.exe,High,Open,NEEDS_INVESTIGATION
EDR000001,2026-03-12 08:30:31,D0080,U0333,PUP Detected,chrome.exe,low,Closed,FALSE_POSITIVE
EDR001318,2026-03-11T06:51:00Z,D0052,U0230,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001340,2026-03-11T07:57:00Z,D0070,U0307,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000666,2026-03-22 15:29:01,D0189,U0289,Unusual Network,teams.exe,medium,In Progress,FALSE_POSITIVE
EDR000763,2026-03-02 08:17:01,D0077,U0001,Suspicious Process,chrome.exe,Medium,In Progress,FALSE_POSITIVE
EDR000596,2026-03-05 12:34:15,D0195,U0014,Unusual Network,antivirus_update.exe,High,Open,FALSE_POSITIVE
EDR000127,2026-03-11T08:35:11Z,D0094,U0285,Suspicious Process,antivirus_update.exe,Low,Open,FALSE_POSITIVE
EDR000878,2026-03-02T14:13:11Z,D0141,U0191,Suspicious Process,chrome.exe,LOW,Closed,FALSE_POSITIVE
EDR001168,2026-03-22 11:13:25,D0065,U0160,PUP Detected,chrome.exe,medium,Closed,FALSE_POSITIVE
EDR000940,2026-03-09 18:06:40,D0088,U0381,Unusual Network,python.exe,low,In Progress,FALSE_POSITIVE
EDR000229,2026-03-06 08:52:35,D0177,U0146,PUP Detected,inventory_scan.exe,high,In Progress,FALSE_POSITIVE
EDR001250,2026-03-11 03:27:00,D0043,U0302,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001644,2026-03-18 12:42:53,D0034,U0250,Unusual Network,rundll32.exe,CRITICAL,Closed,FALSE_POSITIVE
EDR001467,2026-03-11 14:18:00,D0023,U0007,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000856,2026-03-13 19:12:53,D0051,U0266,Unusual Network,sccm_client.exe,LOW,In Progress,FALSE_POSITIVE
EDR000497,2026-03-12 17:41:14,D0155,U0074,Suspicious Process,sccm_client.exe,low,Closed,FALSE_POSITIVE
EDR001765,2026-03-17 12:12:43,D0133,U0074,Persistence Attempt,cryptolock.exe,Critical,Closed,TRUE_POSITIVE
EDR000650,2026-03-03 17:19:52,D0019,U0003,Unusual Network,teams.exe,High,Closed,FALSE_POSITIVE
EDR000660,2026-03-07T13:33:10Z,D0169,U0355,PUP Detected,chrome.exe,HIGH,Open,FALSE_POSITIVE
EDR000191,2026-03-19T18:36:54Z,D0013,U0115,Suspicious Process,inventory_scan.exe,HIGH,Open,FALSE_POSITIVE
EDR000550,2026-03-10 18:14:49,D0008,U0012,Unusual Network,teams.exe,LOW,Closed,FALSE_POSITIVE
EDR001792,2026-03-12 03:18:00,D0003,U0007,Credential Access,rundll32.exe,CRITICAL,In Progress,NEEDS_INVESTIGATION
EDR000803,2026-03-14 18:12:45,D0198,U0187,Suspicious Process,inventory_scan.exe,Low,In Progress,FALSE_POSITIVE
EDR000701,2026-03-14 12:55:09,D0004,U0290,Unusual Network,chrome.exe,low,In Progress,FALSE_POSITIVE
EDR001848,2026-03-13 08:47:52,D9003,U0146,Suspicious Process,outlook.exe,Low,Open,NEEDS_INVESTIGATION
EDR001559,2026-03-11T18:54:00Z,D0185,U0232,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000178,2026-03-16 14:31:29,D0033,U0168,PUP Detected,sccm_client.exe,low,In Progress,FALSE_POSITIVE
EDR000832,2026-03-22 10:19:33,D0130,U0389,Suspicious Process,antivirus_update.exe,High,In Progress,FALSE_POSITIVE
EDR001701,2026-03-08T14:47:55Z,D0051,U0201,Unusual Network,python.exe,HIGH,Open,NEEDS_INVESTIGATION
EDR001517,2026-03-11 16:48:00,D0186,U0364,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000869,2026-03-14T19:33:56Z,D0039,U0296,Unusual Network,inventory_scan.exe,LOW,In Progress,FALSE_POSITIVE
EDR000944,2026-03-22 08:01:26,D0050,U0150,PUP Detected,teams.exe,LOW,Closed,FALSE_POSITIVE
EDR000726,2026-03-12 14:23:49,D0067,U0109,Unusual Network,inventory_scan.exe,LOW,Closed,FALSE_POSITIVE
EDR001167,2026-03-17 09:16:06,D0011,U0234,Suspicious Process,python.exe,high,In Progress,FALSE_POSITIVE
EDR000780,2026-03-06 09:17:54,D0124,U0137,Suspicious Process,outlook.exe,HIGH,Closed,FALSE_POSITIVE
EDR001682,2026-03-14T17:14:37Z,D0058,U0231,Ransomware Behaviour,inventory_scan.exe,Low,Open,
EDR000800,2026-03-15T15:03:56Z,D0139,U0313,Unusual Network,inventory_scan.exe,LOW,In Progress,FALSE_POSITIVE
EDR000132,2026-03-04 19:52:37,D0016,U0152,Unusual Network,teams.exe,Low,Open,FALSE_POSITIVE
EDR001444,2026-03-11T13:09:00Z,D0028,U0237,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001633,2026-03-20 09:18:58,D0110,U0096,Malware Signature,teams.exe,medium,In Progress,NEEDS_INVESTIGATION
EDR001687,2026-03-05 13:59:17,D0080,U0082,Malware Signature,chrome.exe,Low,In Progress,NEEDS_INVESTIGATION
EDR001035,2026-03-14T11:48:37Z,D0200,U0064,Unusual Network,outlook.exe,High,Closed,FALSE_POSITIVE
EDR000005,2026-03-06 09:28:55,D0142,U0185,Suspicious Process,sccm_client.exe,High,Open,FALSE_POSITIVE
EDR000281,2026-03-16 17:33:22,D0051,U0072,Suspicious Process,antivirus_update.exe,LOW,Closed,FALSE_POSITIVE
EDR001825,2026-03-17T03:55:00Z,D0011,U0113,Credential Access,powershell_enc.exe,CRITICAL,Open,TRUE_POSITIVE
EDR001148,2026-03-16 16:40:27,D0085,U0200,Unusual Network,inventory_scan.exe,LOW,Open,FALSE_POSITIVE
EDR000490,2026-03-20T14:01:26Z,D0040,U0161,Unusual Network,chrome.exe,medium,Open,FALSE_POSITIVE
EDR001805,2026-03-12 03:57:00,D0003,U0007,Persistence Attempt,rundll32.exe,HIGH,Open,NEEDS_INVESTIGATION
EDR000766,2026-03-06 17:29:06,D0111,U0070,PUP Detected,python.exe,Low,Closed,FALSE_POSITIVE
EDR001096,2026-03-16 15:07:19,D0189,U0307,Suspicious Process,sccm_client.exe,High,Closed,FALSE_POSITIVE
EDR000330,2026-03-18 16:46:05,D0070,U0166,Unusual Network,outlook.exe,Low,Closed,FALSE_POSITIVE
EDR001429,2026-03-11T12:24:00Z,D0126,U0224,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000219,2026-03-15 11:54:02,D0181,U0328,PUP Detected,sccm_client.exe,High,In Progress,FALSE_POSITIVE
EDR001808,2026-03-12T04:06:00Z,D0003,U0007,Credential Access,rundll32.exe,critical,Open,NEEDS_INVESTIGATION
EDR000702,2026-03-18T16:27:47Z,D0172,U0343,Suspicious Process,antivirus_update.exe,High,In Progress,FALSE_POSITIVE
EDR000608,2026-03-06 09:52:05,D0095,U0139,Unusual Network,teams.exe,medium,In Progress,FALSE_POSITIVE
EDR000386,2026-03-03 18:45:03,D0042,U0225,Suspicious Process,chrome.exe,HIGH,In Progress,FALSE_POSITIVE
EDR000927,2026-03-06 19:22:06,D0030,U0067,Suspicious Process,teams.exe,medium,Open,FALSE_POSITIVE
EDR000068,2026-03-19 16:09:16,D0038,U0217,Suspicious Process,inventory_scan.exe,high,In Progress,FALSE_POSITIVE
EDR000853,2026-03-06 14:06:45,D0070,U0108,Suspicious Process,chrome.exe,LOW,Open,FALSE_POSITIVE
EDR000919,2026-03-13 10:40:13,D0066,U0130,Suspicious Process,antivirus_update.exe,LOW,In Progress,FALSE_POSITIVE
EDR001245,2026-03-11 03:12:00,D0177,U0292,Suspicious Process,backup_agent.exe,HIGH,Closed,
EDR001662,2026-03-02 11:26:11,D0005,U0380,PUP Detected,sccm_client.exe,HIGH,Open,NEEDS_INVESTIGATION
EDR001570,2026-03-11 19:27:00,D0067,U0290,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001618,2026-03-10T18:03:01Z,D0093,U0274,PUP Detected,cryptolock.exe,LOW,Open,NEEDS_INVESTIGATION
EDR000384,2026-03-22 19:48:25,D0195,U0325,PUP Detected,outlook.exe,HIGH,In Progress,FALSE_POSITIVE
EDR001411,2026-03-11T11:30:00Z,D0036,U0156,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001213,2026-03-11 01:36:00,D0098,U0237,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000244,2026-03-16T17:36:33Z,D0036,U0328,Unusual Network,outlook.exe,medium,Closed,FALSE_POSITIVE
EDR000571,2026-03-17T14:48:55Z,D0175,U0350,PUP Detected,outlook.exe,LOW,In Progress,FALSE_POSITIVE
EDR001200,2026-03-11 00:57:00,D0159,U0157,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000291,2026-03-17 18:19:48,D0191,U0288,Suspicious Process,antivirus_update.exe,high,Open,FALSE_POSITIVE
EDR001387,2026-03-11T10:18:00Z,D0038,U0166,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001409,2026-03-11 11:24:00,D0160,U0367,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000412,2026-03-08 14:14:51,D0017,U0053,Unusual Network,python.exe,High,In Progress,FALSE_POSITIVE
EDR001855,2026-03-05 11:52:14,D9001,U0354,Suspicious Process,python.exe,Medium,Open,NEEDS_INVESTIGATION
EDR000859,2026-03-10 19:30:24,D0133,U0273,Suspicious Process,python.exe,Low,Open,
EDR000373,2026-03-22 19:08:23,D0192,U0336,PUP Detected,chrome.exe,medium,In Progress,
EDR000432,2026-03-22T09:55:53Z,D0186,U0322,Suspicious Process,outlook.exe,HIGH,Closed,FALSE_POSITIVE
EDR000041,2026-03-18 16:37:26,D0039,U0044,PUP Detected,inventory_scan.exe,MEDIUM,In Progress,FALSE_POSITIVE
EDR001071,2026-03-12 13:42:55,D0135,U0115,Suspicious Process,python.exe,High,In Progress,FALSE_POSITIVE
EDR001217,2026-03-11 01:48:00,D0071,U0325,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000989,2026-03-22 15:05:47,D0139,U0322,PUP Detected,teams.exe,HIGH,In Progress,FALSE_POSITIVE
EDR001830,2026-03-18 14:08:13,D9002,U0066,Unusual Network,outlook.exe,Low,Open,NEEDS_INVESTIGATION
EDR001226,2026-03-11T02:15:00Z,D0027,U0120,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001140,2026-03-13 15:43:54,D0085,U0123,PUP Detected,chrome.exe,MEDIUM,Closed,FALSE_POSITIVE
EDR001598,2026-03-03 18:01:04,D0189,U0389,PUP Detected,psexec.exe,medium,In Progress,NEEDS_INVESTIGATION
EDR000995,2026-03-06T17:19:26Z,D0126,U0030,Unusual Network,teams.exe,medium,Closed,FALSE_POSITIVE
EDR001726,2026-03-04 17:54:05,D0181,U0110,Ransomware Behaviour,antivirus_update.exe,MEDIUM,In Progress,NEEDS_INVESTIGATION
EDR000141,2026-03-07 08:09:52,D0183,U0377,PUP Detected,sccm_client.exe,high,In Progress,FALSE_POSITIVE
EDR001758,2026-03-16 08:55:04,D0034,U0178,PowerShell Abuse,rundll32.exe,critical,Closed,TRUE_POSITIVE
EDR000135,2026-03-17 17:02:36,D0105,U0297,PUP Detected,inventory_scan.exe,Medium,In Progress,FALSE_POSITIVE
EDR000494,2026-03-02 10:02:11,D0079,U0318,Suspicious Process,sccm_client.exe,medium,Closed,FALSE_POSITIVE
EDR001194,2026-03-11 00:39:00,D0029,U0330,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001567,2026-03-11 19:18:00,D0014,U0101,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000346,2026-03-02 15:30:47,D0062,U0176,Unusual Network,sccm_client.exe,Low,Open,FALSE_POSITIVE
EDR000597,2026-03-03 19:07:20,D0137,U0388,Suspicious Process,outlook.exe,High,In Progress,FALSE_POSITIVE
EDR000509,2026-03-13 10:34:42,D0069,U0280,PUP Detected,outlook.exe,medium,Closed,FALSE_POSITIVE
EDR001269,2026-03-11T04:24:00Z,D0010,U0202,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001601,2026-03-12 15:13:14,D0180,U0030,Malware Signature,mimikatz.exe,CRITICAL,In Progress,NEEDS_INVESTIGATION
EDR001627,2026-03-05 15:42:33,D0066,U0345,Unusual Network,antivirus_update.exe,CRITICAL,In Progress,NEEDS_INVESTIGATION
EDR001135,2026-03-21 16:13:20,D0059,U0198,PUP Detected,sccm_client.exe,High,In Progress,FALSE_POSITIVE
EDR000221,2026-03-16 08:01:22,D0061,U0257,PUP Detected,antivirus_update.exe,medium,In Progress,FALSE_POSITIVE
EDR000633,2026-03-08 13:18:58,D0102,U0366,Suspicious Process,python.exe,MEDIUM,Open,FALSE_POSITIVE
EDR000914,2026-03-04T16:11:21Z,D0011,U0012,PUP Detected,python.exe,MEDIUM,Open,FALSE_POSITIVE
EDR000865,2026-03-11 14:11:01,D0009,U0393,Suspicious Process,chrome.exe,Medium,Closed,
EDR000840,2026-03-16 09:27:36,D0011,U0122,Suspicious Process,sccm_client.exe,high,Open,FALSE_POSITIVE
EDR000441,2026-03-20 19:06:57,D0036,U0296,Unusual Network,antivirus_update.exe,medium,Closed,FALSE_POSITIVE
EDR000088,2026-03-14 13:32:43,D0058,U0296,Unusual Network,teams.exe,medium,Open,FALSE_POSITIVE
EDR001485,2026-03-11 15:12:00,D0146,U0251,Suspicious Process,backup_agent.exe,HIGH,Closed,
EDR001187,2026-03-11T00:18:00Z,D0062,U0007,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001401,2026-03-11T11:00:00Z,D0137,U0210,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000655,2026-03-09T19:01:17Z,D0105,U0274,Unusual Network,sccm_client.exe,MEDIUM,Closed,FALSE_POSITIVE
EDR000444,2026-03-14 18:58:29,D0176,U0195,Suspicious Process,outlook.exe,Low,Open,FALSE_POSITIVE
EDR001316,2026-03-11 06:45:00,D0096,U0299,Suspicious Process,backup_agent.exe,High,Closed,
EDR001816,2026-03-12T04:30:00Z,D0003,U0007,Persistence Attempt,rundll32.exe,critical,In Progress,NEEDS_INVESTIGATION
EDR000524,2026-03-16 12:37:16,D0055,U0326,PUP Detected,outlook.exe,Low,Closed,
EDR001776,2026-03-12T02:30:00Z,D0003,U0007,PowerShell Abuse,cryptolock.exe,critical,Open,TRUE_POSITIVE
EDR001081,2026-03-06 12:03:41,D0005,U0193,Unusual Network,python.exe,low,Closed,
EDR000114,2026-03-22 17:59:01,D0017,U0322,Unusual Network,outlook.exe,HIGH,Open,FALSE_POSITIVE
EDR000051,2026-03-10 11:04:56,D0129,U0125,PUP Detected,sccm_client.exe,High,Closed,FALSE_POSITIVE
EDR000683,2026-03-17T17:58:30Z,D0125,U0027,Unusual Network,antivirus_update.exe,LOW,Open,
EDR001290,2026-03-11T05:27:00Z,D0109,U0313,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000966,2026-03-16 15:28:40,D0045,U0141,Suspicious Process,python.exe,low,Closed,FALSE_POSITIVE
EDR000953,2026-03-09 16:08:22,D0097,U0338,Unusual Network,sccm_client.exe,medium,In Progress,FALSE_POSITIVE
EDR001284,2026-03-11T05:09:00Z,D0092,U0283,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001643,2026-03-10T14:36:38Z,D0057,U0133,Ransomware Behaviour,rundll32.exe,MEDIUM,Open,NEEDS_INVESTIGATION
EDR001584,2026-03-16 18:40:58,D0039,U0041,Ransomware Behaviour,teams.exe,HIGH,Open,
